0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07142857142857142
0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.058823529411764705
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07142857142857142
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07142857142857142
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06666666666666667
0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06666666666666667
0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07692307692307693
0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06666666666666667
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07142857142857142
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06666666666666667
0.0,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.038461538461538464
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625
0.0,1.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,1.0,0.0,1.0,0.05
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.058823529411764705
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.08333333333333333
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.125
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07142857142857142
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.09090909090909091
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.058823529411764705
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1
0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.058823529411764705
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07692307692307693
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.08333333333333333
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.08333333333333333
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06666666666666667
0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07692307692307693
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.08333333333333333
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06666666666666667
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.058823529411764705
0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.05555555555555555
0.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.047619047619047616
0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.08333333333333333
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.058823529411764705
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.08333333333333333
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07692307692307693
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.16666666666666666
0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.09090909090909091
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.05
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.16666666666666666
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07142857142857142
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07142857142857142
0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06666666666666667
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.09090909090909091
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07692307692307693
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.09090909090909091
0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.05
0.0,1.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,1.0,0.0,1.0,0.07692307692307693
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1111111111111111
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.05555555555555555
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07142857142857142
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.05555555555555555
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.047619047619047616
0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.05555555555555555
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06666666666666667
0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.041666666666666664
0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.058823529411764705
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06666666666666667
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.05
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06666666666666667
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06666666666666667
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625
0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07142857142857142
0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.08333333333333333
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07692307692307693
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07692307692307693
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06666666666666667
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07142857142857142
0.0,1.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,1.0,0.0,1.0,0.07142857142857142
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07692307692307693
0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.05555555555555555
0.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.045454545454545456
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06666666666666667
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07142857142857142
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.05555555555555555
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.09090909090909091
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.047619047619047616
0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.045454545454545456
0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.05
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.05
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07692307692307693
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.058823529411764705
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06666666666666667
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.08333333333333333
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07142857142857142
0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.058823529411764705
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.05555555555555555
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.058823529411764705
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07142857142857142
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07142857142857142
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.09090909090909091
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.08333333333333333
0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.05
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06666666666666667
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07142857142857142
0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.058823529411764705
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.027777777777777776
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06666666666666667
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07142857142857142
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1111111111111111
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07142857142857142
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.045454545454545456
0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.05263157894736842
0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.05263157894736842
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06666666666666667
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07142857142857142
0.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.047619047619047616
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.14285714285714285
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.09090909090909091
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.09090909090909091
0.0,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05555555555555555
0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.09090909090909091
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07692307692307693
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1111111111111111
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.05555555555555555
0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.058823529411764705
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07142857142857142
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07142857142857142
0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.058823529411764705
0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.04
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06666666666666667
0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07142857142857142
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.16666666666666666
0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.05263157894736842
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.125
0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.05
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.058823529411764705
0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.038461538461538464
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07692307692307693
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07692307692307693
0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.05263157894736842
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07692307692307693
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.09090909090909091
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.08333333333333333
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.125
0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.058823529411764705
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07692307692307693
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07692307692307693
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07142857142857142
0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.05555555555555555
0.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625
0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.058823529411764705
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07142857142857142
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1
0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.05555555555555555
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06666666666666667
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.058823529411764705
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.08333333333333333
0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.047619047619047616
0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.05263157894736842
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.09090909090909091
0.0,1.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,1.0,0.0,1.0,0.1111111111111111
0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.058823529411764705
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.05555555555555555
0.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.043478260869565216
0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.09090909090909091
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06666666666666667
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.14285714285714285
0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.043478260869565216
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07692307692307693
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07142857142857142
0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06666666666666667
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.125
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07142857142857142
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.058823529411764705
0.0,1.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,1.0,0.0,1.0,0.058823529411764705
0.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.047619047619047616
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07142857142857142
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1111111111111111
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.08333333333333333
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06666666666666667
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07692307692307693
0.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.047619047619047616
0.0,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.04
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.09090909090909091
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.058823529411764705
0.0,1.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,1.0,0.0,1.0,0.125
0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.047619047619047616
0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06666666666666667
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.058823529411764705
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07142857142857142
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06666666666666667
0.0,1.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,1.0,0.0,1.0,0.07692307692307693
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.058823529411764705
0.0,1.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,1.0,0.0,1.0,0.06666666666666667
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.08333333333333333
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07692307692307693
0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.05555555555555555
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625
0.0,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.04
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07142857142857142
0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.045454545454545456
0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.058823529411764705
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.05555555555555555
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.16666666666666666
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07142857142857142
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06666666666666667
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.14285714285714285
0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.041666666666666664
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.08333333333333333
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06666666666666667
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06666666666666667
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07692307692307693
0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.08333333333333333
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625
0.0,1.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,1.0,0.0,1.0,0.0625
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.045454545454545456
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1111111111111111
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07142857142857142
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07692307692307693
0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07142857142857142
0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06666666666666667
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06666666666666667
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.05555555555555555
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.05263157894736842
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06666666666666667
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.058823529411764705
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07142857142857142
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.058823529411764705
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07142857142857142
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06666666666666667
0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.05555555555555555
